latitude,longitude,name,class,mass,year,imageUrl
51.50866,31.28820002,26382,TRUE,5,2023,
51.52099003,31.36219998,26377,TRUE,8,2023,
50.31556178,29.86756,26361,TRUE,9,2023,
51.503653,31.293167,26344,TRUE,2,2022,
51.503653,31.293167,26341,TRUE,1,2023,
46.4666667,30.7333333,26337,TRUE,2,2022,
46.47155556,30.69061111,26336,TRUE,9,2022,
50.42430942,30.11840339,26331,TRUE,10,2023,
50.49187423,31.37822,26321,TRUE,9,2022,
50.49536879,31.38027994,26301,TRUE,10,2022,
51.503653,31.293167,26287,TRUE,3,2023,
50.45782271,30.16955,26284,TRUE,5,2023,
50.45196,30.76832002,26280,TRUE,9,2022,
50.35382032,30.45285505,26274,TRUE,4,2023,
50.56418192,30.30830907,26272,TRUE,2,2023,
50.6769394,30.52736976,26261,TRUE,1,2023,
50.55615089,30.2142601,26260,TRUE,6,2023,
51.38867214,31.20363,26254,TRUE,6,2023,
51.96182361,31.42059,26253,TRUE,1,2022,
50.61373106,30.81227,26249,TRUE,4,2023,
50.69335107,29.75063,26245,TRUE,4,2022,
50.56841561,30.2651,26218,TRUE,6,2023,
48.84958144,29.96641,26216,TRUE,6,2022,
50.45571238,29.86967,26214,TRUE,10,2022,
50.58085453,30.26322,26212,TRUE,2,2023,
50.58884681,30.21032858,26209,TRUE,10,2022,
50.59618153,30.5689,26207,TRUE,7,2022,
50.39734997,30.79057613,26194,TRUE,8,2023,
51.503653,31.293167,26185,TRUE,9,2022,
49.39097223,32.05144444,26184,TRUE,1,2023,
50.55509468,30.64332997,26178,TRUE,8,2022,
49.04008334,30.82508333,26169,TRUE,5,2022,
50.67862353,29.83303649,26167,TRUE,6,2022,
50.89017181,29.71614,26164,TRUE,6,2023,
50.20910006,37.11204132,26146,TRUE,9,2022,
50.39183961,30.2355199,26124,TRUE,7,2023,
50.29399767,36.93624,26123,TRUE,7,2023,
48.33178701,37.844337,26107,TRUE,2,2023,
51.503653,31.293167,26106,TRUE,5,2022,
51.503653,31.293167,26105,TRUE,3,2023,
50.6034518,30.31637,26078,TRUE,4,2023,
50.62782654,30.20855514,26077,TRUE,9,2023,
50.59947469,30.17501,26066,TRUE,7,2023,
50.21297937,37.10341533,26054,TRUE,7,2023,
51.5329011,31.3676,26030,TRUE,2,2022,
50.50288002,30.245,26008,TRUE,7,2022,
50.60119208,30.31927,26007,TRUE,5,2023,
51.503653,31.293167,25988,TRUE,7,2022,
50.67446576,30.31001,25984,TRUE,3,2023,
50.79471861,30.04108,25983,TRUE,8,2022,
49.64065573,36.90139348,25977,TRUE,4,2023,
50.56630002,30.27272004,25967,TRUE,5,2022,
50.50224144,30.77405,25933,TRUE,6,2023,
48.91816668,30.22677778,25932,TRUE,6,2022,
48.73120287,30.10421,25929,TRUE,7,2022,
50.8572013,30.59707,25926,TRUE,3,2022,
50.62449165,31.31080454,25917,TRUE,7,2023,
50.49187423,31.37822,25900,TRUE,10,2023,
50.584981,30.235748,25895,TRUE,4,2023,
51.05095857,30.81233879,25890,TRUE,4,2023,
50.584981,30.235748,25887,TRUE,9,2022,
50.37488289,30.30831326,25879,TRUE,3,2023,
50.33682999,30.29610999,25877,TRUE,7,2022,
49.75191174,31.31411,25876,TRUE,10,2022,
50.65279524,30.25951,25850,TRUE,1,2023,
50.56433179,30.81914,25843,TRUE,1,2023,
49.44511112,31.40208333,25842,TRUE,8,2022,
50.50012003,31.02108997,25840,TRUE,8,2022,
50.59192376,30.90444,25829,TRUE,4,2022,
51.503653,31.293167,25822,TRUE,9,2023,
46.6397418,32.36967524,25819,FALSE,1,2023,
50.584981,30.235748,25816,TRUE,3,2022,
50.65294272,31.18349,25814,TRUE,4,2023,
50.45371055,30.22663,25804,TRUE,4,2022,
49.38618453,32.08570988,25797,TRUE,1,2023,
48.9278077,30.35449378,25796,TRUE,10,2023,
49.13333198,30.51744,25795,TRUE,1,2023,
51.503653,31.293167,25790,TRUE,3,2023,
50.39041687,30.23243,25789,TRUE,1,2023,
50.3711727,30.37003,25785,TRUE,5,2023,
51.45134483,31.07818,25784,TRUE,3,2022,
51.12484108,31.17381,25761,TRUE,4,2023,
50.56907326,30.2651,25759,TRUE,7,2022,
50.79471861,30.04108,25758,TRUE,4,2022,
50.584981,30.235748,25749,TRUE,9,2023,
51.503653,31.293167,25731,TRUE,2,2022,
50.5450627,30.15305,25727,TRUE,6,2022,
50.54793531,30.14039216,25717,TRUE,5,2023,
50.99323621,29.76839,25713,TRUE,7,2023,
50.28893206,30.83921,25706,TRUE,9,2022,
50.28893206,30.83921,25705,TRUE,6,2022,
50.59618153,30.5689,25704,TRUE,10,2022,
49.19322647,31.86826412,25702,TRUE,6,2022,
51.503653,31.293167,25697,TRUE,5,2023,
50.08389939,36.38675,25696,TRUE,1,2022,
51.503653,31.293167,25691,TRUE,1,2022,
50.60119208,30.31927,25676,TRUE,8,2022,
51.503653,31.293167,25670,TRUE,8,2023,
50.68449345,30.39401,25667,TRUE,9,2022,
50.68449345,30.39401,25627,TRUE,5,2023,
48.41294445,37.93,25612,TRUE,1,2023,
47.25889176,35.70433,25605,FALSE,10,2023,
47.14224358,36.78975,25602,FALSE,10,2023,
50.51871679,30.2395,25591,TRUE,10,2022,
50.60985384,29.95658,25590,TRUE,2,2023,
50.60119208,30.31927,25588,TRUE,9,2023,
50.67777669,30.39672017,25563,TRUE,1,2023,
50.43524305,31.07885,25555,TRUE,3,2023,
50.67777669,30.39672017,25554,TRUE,9,2022,
51.37264316,31.27919696,25550,TRUE,4,2022,
51.34541132,31.27715,25540,TRUE,6,2022,
51.12484108,31.17381,25537,TRUE,10,2022,
50.9467213,30.43659,25516,TRUE,2,2022,
50.59223002,30.22270003,25485,TRUE,8,2022,
50.6189473,29.70749029,25473,TRUE,2,2022,
49.19169839,37.27944,25472,TRUE,5,2022,
50.44338001,30.17201001,25463,TRUE,6,2023,
50.68449345,30.39401,25456,TRUE,3,2022,
50.68449345,30.39401,25455,TRUE,7,2023,
50.67322154,30.39653128,25453,TRUE,8,2023,
49.37153108,32.16205,25452,TRUE,4,2023,
50.29399767,36.93624,25449,TRUE,10,2023,
50.10862,36.27206502,25437,TRUE,1,2023,
51.59345397,31.40547,25424,TRUE,5,2023,
51.503653,31.293167,25408,TRUE,5,2022,
49.41633334,31.90105556,25406,TRUE,7,2023,
49.07497223,32.65277778,25404,TRUE,6,2023,
50.60411409,30.31637,25399,TRUE,6,2023,
50.88415501,31.790276,25398,TRUE,8,2022,
50.60119208,30.31927,25396,TRUE,5,2022,
50.50224144,30.77405,25374,TRUE,10,2022,
49.67728795,32.32187216,25369,TRUE,8,2022,
50.56433179,30.81914,25367,TRUE,5,2022,
51.53014488,31.293167,25350,TRUE,10,2023,
48.54522712,39.30995745,25326,TRUE,9,2022,
50.29399767,36.93624,25313,TRUE,2,2023,
51.33787801,32.879963,25286,TRUE,5,2022,
50.75401082,30.08628283,25281,TRUE,9,2023,
50.58238055,30.21309488,25273,TRUE,6,2022,
50.67443773,30.30914,25269,TRUE,6,2022,
50.60351408,29.78256671,25267,TRUE,3,2022,
51.52639006,31.36397997,25262,TRUE,6,2023,
50.44537179,30.17091,25259,TRUE,2,2023,
50.38084026,30.3215,25254,TRUE,10,2022,
51.90425832,31.61973592,25251,TRUE,9,2023,
51.48844003,31.24798004,25248,TRUE,4,2022,
51.35902214,31.43029,25247,TRUE,5,2023,
50.61668027,30.5319,25241,TRUE,2,2023,
50.43318007,30.09858,25235,TRUE,3,2023,
50.57503952,30.66622725,25217,TRUE,8,2022,
50.34642492,31.31875615,25213,TRUE,5,2022,
50.51896026,31.35563,25212,TRUE,7,2023,
50.77643107,30.98769,25208,TRUE,9,2023,
50.7887869,29.52878633,25191,TRUE,3,2023,
50.3892062,30.39438163,25180,TRUE,10,2023,
50.30982002,30.29556741,25171,TRUE,10,2023,
50.60060208,30.75764,25164,TRUE,6,2023,
50.31816606,31.06032,25162,TRUE,3,2022,
51.503653,31.293167,25156,TRUE,4,2022,
50.584981,30.235748,25151,TRUE,8,2022,
51.56030454,31.28428994,25140,TRUE,10,2022,
50.56907326,30.2651,25137,TRUE,1,2023,
49.98967,36.208309,25134,TRUE,4,2023,
50.53636003,30.27817004,25103,TRUE,8,2023,
50.60489644,30.31909834,25102,TRUE,4,2022,
51.11370131,30.28459,25101,TRUE,3,2022,
51.68958096,30.59806006,25100,TRUE,10,2023,
50.08729001,31.12421998,25086,TRUE,1,2023,
50.77265274,30.66303,25085,TRUE,7,2022,
50.53117862,30.23686781,25081,TRUE,5,2023,
51.07591668,31.66077778,25076,TRUE,1,2022,
51.51076,31.28682002,25075,TRUE,5,2022,
50.59736562,30.70918,25057,TRUE,2,2023,
51.503653,31.293167,25037,TRUE,9,2023,
51.503653,31.293167,25031,TRUE,4,2022,
50.29399767,36.93624,25029,TRUE,10,2023,
50.71329209,30.53957,25025,TRUE,10,2023,
50.99853028,32.57216959,25018,TRUE,2,2023,
50.50864677,30.76091516,25011,TRUE,8,2022,
50.31878855,30.2981,24998,TRUE,1,2022,
50.31976741,30.29728,24990,TRUE,3,2023,
50.64550507,29.9201,24976,TRUE,9,2022,
50.45910918,30.78942985,24974,TRUE,6,2022,
50.49187423,31.37822,24968,TRUE,5,2023,
50.39034906,30.22532,24966,TRUE,7,2023,
50.51871679,30.2395,24958,TRUE,10,2022,
50.55200299,30.21474,24956,TRUE,9,2023,
50.68449345,30.39401,24940,TRUE,4,2022,
50.57438541,30.67858687,24933,TRUE,7,2023,
50.5888656,30.71759141,24932,TRUE,7,2023,
49.41891001,31.92314997,24931,TRUE,4,2023,
50.53143,30.22684999,24930,TRUE,6,2023,
50.63229888,30.87109847,24927,TRUE,9,2022,
50.07861194,36.3836601,24923,TRUE,2,2022,
49.99443298,27.48977487,24908,FALSE,8,2023,
50.68564103,30.63894965,24906,TRUE,7,2023,
50.56789272,30.10125,24905,TRUE,4,2022,
50.68831002,30.00164003,24878,TRUE,7,2022,
50.64281502,29.93348497,24868,TRUE,10,2023,
50.0973357,36.38091351,24866,TRUE,6,2023,
50.60718066,30.47095037,24857,TRUE,5,2022,
51.503653,31.293167,24853,FALSE,5,2023,
50.67522562,31.0950616,24852,TRUE,3,2022,
50.62494002,30.44962002,24851,TRUE,3,2022,
50.28491178,36.26213,24850,TRUE,7,2023,
50.56492953,30.52210977,24849,TRUE,2,2023,
50.3711727,30.37003,24840,TRUE,2,2022,
48.33393701,37.844245,24837,TRUE,2,2022,
50.49195977,31.22334222,24834,TRUE,10,2022,
50.61042001,30.46006002,24821,TRUE,8,2022,
50.60602297,30.63801599,24813,TRUE,7,2023,
50.76844,30.65116004,24766,TRUE,4,2022,
50.62237834,30.44451,24761,TRUE,5,2022,
50.49886999,30.78270001,24756,TRUE,7,2022,
50.58216255,30.22476785,24751,TRUE,1,2022,
48.6569211,24.64756836,24737,TRUE,10,2023,
50.487315,30.25477497,24733,TRUE,4,2022,
49.41925266,27.00091835,24721,TRUE,6,2022,
48.68853282,24.42570048,24713,TRUE,7,2023,
50.50562157,30.2513847,24707,TRUE,3,2022,
51.9859636,32.2949746,24702,TRUE,1,2023,
50.51175178,30.79905024,24693,TRUE,5,2023,
48.74805573,32.51121,24685,TRUE,6,2023,
50.584981,30.235748,24683,TRUE,9,2022,
50.584981,30.235748,24682,TRUE,7,2023,
48.10464797,32.11166,24667,TRUE,8,2022,
50.584981,30.235748,24650,TRUE,4,2022,
50.584981,30.235748,24646,TRUE,6,2022,
50.513,30.21628997,24645,TRUE,4,2023,
50.584981,30.235748,24644,TRUE,3,2023,
48.15482,38.889754,24642,FALSE,1,2022,
50.68438001,30.38573999,24638,TRUE,1,2022,
50.29959657,37.02636,24637,TRUE,1,2022,
49.98375232,27.51185947,24634,FALSE,5,2023,
50.456615,30.22394499,24632,TRUE,2,2022,
50.58158999,30.11836998,24629,TRUE,10,2022,
50.58085453,30.26322,24614,TRUE,10,2022,
50.80176501,30.12235503,24608,TRUE,10,2022,
50.55639001,30.27545003,24600,TRUE,5,2022,
50.50868001,31.02645003,24599,TRUE,6,2022,
48.3036,32.16,24595,TRUE,10,2023,
49.40372223,32.04938889,24593,TRUE,7,2022,
49.02286031,26.57712793,24592,TRUE,4,2022,
50.37218864,30.36861,24591,TRUE,4,2023,
50.59618153,30.5689,24590,TRUE,5,2023,
50.59947469,30.17501,24587,TRUE,1,2023,
50.71939501,30.248684,24578,TRUE,6,2022,
50.33305152,30.36868,24575,TRUE,7,2022,
50.59736562,30.70918,24568,TRUE,8,2022,
50.55509468,30.6423,24567,TRUE,1,2022,
50.55509468,30.6423,24566,TRUE,6,2023,
50.50358084,30.1485,24565,TRUE,5,2022,
50.75051154,30.66969,24560,TRUE,9,2022,
50.605363,30.718288,24558,TRUE,10,2022,
50.58945001,30.25598,24548,TRUE,8,2022,
50.42180328,30.16344508,24544,TRUE,6,2022,
48.9130567,24.71529341,24543,TRUE,3,2023,
50.44537179,30.17091,24540,TRUE,2,2023,
50.44746128,30.22674,24530,TRUE,9,2023,
48.60374781,24.53546021,24520,TRUE,6,2022,
46.62029585,32.58741955,24519,FALSE,1,2023,
50.584981,30.235748,24516,TRUE,5,2022,
50.584981,30.235748,24506,TRUE,7,2022,
50.584981,30.235748,24500,TRUE,7,2023,
48.86616704,25.20027668,24482,TRUE,4,2023,
50.42391985,30.16433,24461,TRUE,9,2023,
50.60351408,29.78394,24460,TRUE,3,2023,
50.78398723,30.31239,24459,TRUE,3,2023,
49.97031464,27.07884588,24458,FALSE,10,2023,
50.56907326,30.2651,24454,TRUE,7,2022,
50.44746128,30.22674,24443,TRUE,10,2022,
50.59920129,29.78183,24426,TRUE,4,2023,
50.62761738,30.91784567,24407,TRUE,4,2022,
49.01739519,24.30636638,24403,TRUE,3,2023,
50.79632309,30.36321,24395,TRUE,1,2022,
50.51433927,30.81189947,24394,TRUE,1,2023,
49.42027004,27.00009999,24380,FALSE,3,2022,
49.28175001,31.43075,24375,TRUE,10,2023,
49.19169839,37.27944,24349,TRUE,1,2022,
49.35157538,31.87421,24348,TRUE,5,2022,
50.59192376,30.90444,24344,TRUE,9,2023,
50.59050002,30.90676001,24343,TRUE,6,2022,
49.38517839,24.58850002,24328,TRUE,1,2023,
50.57709307,30.07624,24326,TRUE,6,2023,
50.58802394,30.497,24285,TRUE,7,2022,
50.54411267,30.21201,24284,TRUE,7,2023,
50.48486952,30.89597,24278,TRUE,10,2022,
50.49444467,31.1707,24277,TRUE,1,2023,
50.51117999,30.21132998,24276,TRUE,1,2023,
50.19232503,36.67441376,24271,TRUE,6,2022,
50.14103869,36.97187517,24270,TRUE,4,2023,
49.44391668,32.09527778,24268,TRUE,3,2023,
50.32429493,30.82557498,24248,TRUE,2,2023,
50.55407001,30.22993001,24242,TRUE,9,2022,
50.8572013,30.59707,24225,TRUE,4,2022,
50.55066001,30.13618999,24223,TRUE,6,2023,
50.25123236,36.94895,24217,TRUE,6,2022,
50.584981,30.235748,24171,TRUE,4,2023,
49.08719176,36.87654912,24164,TRUE,7,2022,
47.04999676,33.05888526,24162,FALSE,4,2022,
50.43842969,30.16927922,24138,TRUE,8,2022,
50.71052209,30.22009,24125,TRUE,1,2022,
50.51092343,29.80774,24114,TRUE,7,2022,
51.0320943,29.91466,24098,TRUE,6,2023,
51.01715247,29.69535,24096,TRUE,4,2023,
50.50224144,30.77405,24076,TRUE,6,2023,
50.6312,30.43879999,24075,TRUE,5,2023,
50.60361501,30.45319998,24074,TRUE,5,2023,
50.59199027,30.90344,24044,TRUE,1,2022,
50.47029003,30.91749002,24037,TRUE,5,2023,
50.584981,30.235748,24032,TRUE,10,2023,
49.435278,32.08637,24015,FALSE,5,2023,
50.60019862,30.7122699,24001,TRUE,1,2023,
50.48486952,30.89597,23998,TRUE,9,2023,
50.19230287,36.67454766,23983,TRUE,2,2023,
50.37065816,31.07011188,23982,TRUE,10,2023,
50.55418434,30.21336671,23980,TRUE,1,2023,
50.68204999,30.72168001,23964,TRUE,8,2022,
50.44905179,30.08171,23948,TRUE,8,2022,
50.05056613,36.56442682,23943,TRUE,5,2023,
50.05133771,36.5663151,23941,TRUE,5,2023,
50.06891677,36.37267377,23938,TRUE,8,2023,
49.32448329,31.99172,23918,TRUE,3,2022,
50.88338297,29.69412662,23887,TRUE,3,2022,
50.41705305,30.04401,23868,TRUE,7,2023,
50.85468277,29.73341665,23862,TRUE,3,2023,
49.62830557,31.61716667,23851,TRUE,7,2023,
50.78398723,30.31239,23847,TRUE,4,2023,
50.78713843,30.3026,23846,TRUE,2,2022,
51.01715247,29.69535,23845,TRUE,9,2023,
50.56727592,30.31486439,23832,TRUE,7,2023,
50.29621149,36.95910851,23822,TRUE,1,2023,
50.62576614,30.90368361,23767,TRUE,9,2023,
46.600299,33.935818,23764,FALSE,6,2023,
46.548908,34.142649,23763,FALSE,7,2022,
49.98967,36.208309,23755,TRUE,10,2023,
50.55271002,30.27936002,23754,TRUE,10,2022,
50.71329209,30.53957,23752,TRUE,6,2023,
50.25443002,31.1639,23747,TRUE,8,2023,
50.19564419,31.62046,23745,TRUE,6,2022,
51.02839131,29.91187,23733,TRUE,3,2023,
50.95643119,29.49520078,23720,TRUE,6,2023,
50.48436382,29.64025,23715,TRUE,3,2023,
50.58983003,30.25609999,23713,TRUE,8,2022,
50.44537179,30.17091,23695,TRUE,7,2022,
50.494295,31.2802121,23687,TRUE,9,2022,
50.60729322,30.30004393,23677,TRUE,8,2022,
49.63254737,30.12892339,23673,TRUE,6,2023,
50.6059859,30.30622374,23671,TRUE,9,2022,
50.6630229,29.81011896,23655,TRUE,9,2022,
50.58509208,29.76384,23652,TRUE,7,2023,
50.07820552,31.20276,23643,TRUE,8,2023,
50.62198502,30.43968001,23635,TRUE,1,2022,
50.29959657,37.02636,23627,TRUE,6,2022,
48.71341668,30.11494444,23567,TRUE,10,2022,
49.24156823,30.32279366,23566,TRUE,3,2023,
50.51370001,30.24873003,23548,TRUE,2,2022,
50.63344002,30.87568,23532,TRUE,8,2022,
50.60411409,30.31637,23519,TRUE,4,2022,
50.62547208,30.20929,23518,TRUE,3,2023,
51.503653,31.293167,23512,TRUE,5,2023,
51.503653,31.293167,23493,TRUE,6,2022,
51.503653,31.293167,23488,TRUE,4,2022,
50.83970969,29.66452,23485,TRUE,10,2023,
49.14069404,30.23206,23482,TRUE,7,2022,
50.56907326,30.2651,23480,TRUE,8,2023,
51.01633674,30.02151,23472,TRUE,8,2022,
50.90338175,30.42618035,23453,TRUE,10,2023,
49.23147223,30.40688889,23450,TRUE,10,2022,
49.51241668,31.80513889,23449,TRUE,6,2022,
48.3036,32.16,23441,TRUE,3,2023,
49.98983015,36.39784138,23434,TRUE,4,2022,
50.8572013,30.59707,23430,TRUE,9,2023,
48.99522223,31.26902778,23414,TRUE,1,2023,
49.3973482,32.08283148,23404,TRUE,3,2022,
50.78398723,30.31239,23401,TRUE,9,2022,
49.85728103,36.5113,23395,TRUE,10,2022,
50.67729317,30.06796665,23387,TRUE,4,2022,
50.67381209,30.06728,23386,TRUE,5,2022,
50.4981883,31.25028,23372,TRUE,6,2022,
50.52513542,31.13037221,23366,TRUE,5,2022,
50.58085453,30.26322,23363,TRUE,8,2022,
50.51126297,31.0017,23359,TRUE,4,2023,
50.27946475,36.94739799,23347,TRUE,9,2023,
50.6726083,30.07805,23327,TRUE,1,2022,
50.6535148,30.0809601,23321,TRUE,1,2023,
50.53754208,30.82461,23320,TRUE,10,2022,
50.33248118,30.97308828,23316,TRUE,2,2022,
51.503653,31.293167,23287,TRUE,7,2022,
48.72948405,33.12230253,23253,TRUE,6,2022,
50.5481924,30.14032638,23249,TRUE,4,2022,
50.50334999,30.24447001,23205,TRUE,5,2023,
51.503653,31.293167,23189,TRUE,1,2022,
48.59323079,31.36533678,23184,TRUE,4,2022,
50.83140107,29.52494,23183,TRUE,9,2022,
50.58536,30.25911001,23181,TRUE,9,2023,
50.33279644,30.31735537,23174,TRUE,7,2022,
50.44151487,30.15071924,23146,TRUE,8,2022,
50.48486952,30.89597,23143,TRUE,3,2023,
50.56730907,31.15617978,23141,TRUE,5,2023,
50.73587198,29.85448316,23138,TRUE,6,2023,
50.75668771,30.35269,23136,TRUE,10,2022,
50.56492193,30.22476167,23132,TRUE,4,2022,
51.503653,31.293167,23103,TRUE,1,2022,
48.60140479,31.31504,23098,TRUE,8,2023,
50.44245028,30.16905,23096,TRUE,5,2023,
50.06804157,31.44969,23095,TRUE,6,2023,
50.68449345,30.39401,23094,TRUE,4,2022,
51.05059276,29.78076,23084,TRUE,10,2022,
50.59658711,30.49390723,23077,TRUE,9,2022,
50.56790394,30.26928411,23075,TRUE,10,2022,
48.93644445,29.98575,23068,TRUE,7,2023,
48.9723889,32.05161111,23059,TRUE,1,2022,
48.60188869,31.31292,23049,TRUE,5,2023,
50.62237834,30.44451,23035,TRUE,1,2022,
50.584981,30.235748,23030,TRUE,7,2023,
50.59192376,30.90444,23026,TRUE,3,2023,
49.89969233,36.43443,23025,TRUE,4,2023,
50.51177671,30.84233412,23000,TRUE,10,2023,
50.60119208,30.31927,22994,TRUE,4,2022,
50.75668771,30.35269,22990,TRUE,9,2023,
49.46492261,32.57302,22981,TRUE,4,2022,
49.01926002,31.37548999,22980,TRUE,2,2022,
50.57866695,30.21291494,22974,TRUE,5,2023,
50.62785465,30.91374,22958,TRUE,6,2022,
50.16384397,36.80864665,22956,TRUE,7,2022,
50.67285319,30.40285304,22953,TRUE,8,2022,
50.51871679,30.2395,22940,TRUE,6,2023,
50.59947469,30.17501,22939,TRUE,6,2023,
50.40608442,30.39080584,22930,TRUE,1,2022,
50.48298535,30.90897335,22928,TRUE,8,2023,
50.05045399,36.81668255,22926,TRUE,9,2022,
48.43245319,32.31618,22906,TRUE,8,2022,
50.66718577,30.06619639,22900,TRUE,2,2023,
50.31704341,30.21681,22884,TRUE,8,2023,
48.71453359,30.77458,22879,TRUE,5,2023,
48.66868013,30.75880083,22871,TRUE,9,2022,
48.32047341,30.47008266,22867,TRUE,7,2023,
48.31419485,30.45308818,22866,TRUE,5,2023,
48.91958334,30.35411111,22837,TRUE,4,2022,
50.51871679,30.2395,22819,TRUE,7,2022,
50.50224144,30.77405,22818,TRUE,4,2022,
50.84450154,29.54314,22813,TRUE,2,2022,
46.66195192,32.88512452,22808,FALSE,4,2023,
50.36345607,31.32897,22801,TRUE,7,2022,
50.4981883,31.25028,22798,TRUE,9,2022,
49.00589748,32.60790834,22795,TRUE,8,2023,
49.11142089,30.07845208,22794,TRUE,2,2022,
49.13409761,30.66047271,22793,TRUE,5,2022,
49.42885884,32.0165063,22792,TRUE,4,2023,
50.60119208,30.31927,22787,TRUE,10,2023,
50.71329209,30.53957,22785,TRUE,8,2023,
50.584981,30.235748,22784,TRUE,1,2022,
50.584981,30.235748,22768,TRUE,5,2022,
50.57677999,30.26371,22752,TRUE,5,2022,
50.60460436,30.31774329,22736,TRUE,7,2022,
50.45809829,30.79797,22730,TRUE,2,2023,
50.39036001,30.79043998,22725,TRUE,10,2022,
49.44075367,32.06368,22724,TRUE,10,2022,
49.11666445,30.0857,22723,TRUE,7,2023,
50.54292122,30.22358915,22690,TRUE,4,2023,
49.98967,36.208309,22689,TRUE,3,2022,
50.62718,30.91062001,22680,TRUE,1,2023,
50.495625,30.25031501,22676,TRUE,8,2022,
50.59923725,30.3204764,22674,TRUE,4,2022,
48.46093025,31.32006,22671,TRUE,1,2023,
52.34125111,33.30435169,22670,FALSE,5,2022,
48.39540726,31.12881771,22662,TRUE,2,2022,
50.59399385,30.90313,22656,TRUE,9,2022,
50.75031386,31.01988,22646,TRUE,5,2023,
50.60393409,30.1765,22640,TRUE,5,2023,
50.51734967,30.9225163,22621,TRUE,8,2022,
50.18871436,37.09709,22618,TRUE,6,2023,
50.53615646,31.09912984,22613,TRUE,2,2023,
48.7352747,30.21031488,22608,TRUE,10,2023,
49.25090123,31.94703,22607,TRUE,5,2023,
49.60353103,31.56788,22605,TRUE,1,2022,
49.69898914,31.76600612,22604,TRUE,7,2023,
50.59976066,31.10461818,22593,TRUE,5,2023,
50.5892357,31.1207695,22588,TRUE,10,2023,
50.5919267,31.11864,22587,TRUE,9,2022,
50.51871679,30.2395,22578,TRUE,4,2022,
50.67324107,30.30914,22575,TRUE,10,2022,
50.37199,37.33735999,22565,TRUE,1,2022,
50.64129792,30.43971576,22541,TRUE,6,2023,
50.6884124,29.8272,22534,TRUE,3,2022,
50.58390652,30.25086038,22533,TRUE,9,2022,
50.89197077,29.71480326,22526,TRUE,8,2022,
50.58477101,30.22115469,22512,TRUE,9,2022,
50.57605816,30.20966165,22511,TRUE,2,2022,
51.05231933,29.78058834,22502,TRUE,6,2022,
50.75031386,31.01988,22500,TRUE,2,2022,
48.3036,32.16,22489,TRUE,5,2023,
50.78398723,30.31239,22468,TRUE,8,2022,
50.45371055,30.22663,22450,TRUE,4,2022,
50.37492208,35.97799793,22449,TRUE,1,2023,
50.64550507,29.9201,22448,TRUE,10,2022,
50.557973,30.33217,22447,TRUE,9,2023,
51.48766028,31.19223355,22416,FALSE,7,2023,
48.656103,39.508456,22411,FALSE,3,2022,
50.61883621,31.00427006,22409,TRUE,7,2022,
48.3036,32.16,22386,TRUE,1,2022,
48.55421492,32.8915,22384,TRUE,7,2022,
47.1697805,33.0470724,22369,FALSE,9,2022,
50.57365231,30.22321462,22368,TRUE,2,2022,
50.64706731,30.41156329,22364,TRUE,4,2023,
50.58128307,30.22115469,22363,TRUE,4,2022,
50.66343613,29.81279994,22361,TRUE,10,2022,
50.49444467,31.1707,22360,TRUE,1,2023,
50.49444467,31.1707,22341,TRUE,10,2022,
50.42164686,30.04675658,22338,TRUE,9,2023,
46.752912,33.367888,22334,FALSE,9,2023,
50.6552199,29.8988596,22332,TRUE,9,2022,
50.60119208,30.31927,22329,TRUE,6,2023,
50.51871679,30.2395,22320,TRUE,4,2023,
50.60119208,30.31927,22306,TRUE,7,2023,
50.584981,30.235748,22289,TRUE,10,2023,
50.584981,30.235748,22284,TRUE,3,2022,
50.47820622,30.18092868,22271,TRUE,9,2022,
50.63604676,30.54126252,22269,TRUE,7,2023,
48.76219323,32.84816326,22243,TRUE,6,2023,
50.60393409,30.1765,22242,TRUE,2,2023,
50.60393409,30.1765,22241,TRUE,6,2022,
50.557973,30.33217,22225,TRUE,4,2022,
50.24649982,31.51229,22217,TRUE,1,2022,
50.0674277,36.64442103,22213,TRUE,6,2022,
50.58477848,30.2179014,22205,TRUE,10,2023,
50.6566117,30.8972121,22199,TRUE,3,2023,
50.11815382,36.92723818,22198,TRUE,8,2022,
50.60061775,29.78183,22194,TRUE,5,2022,
50.83852636,29.65837354,22192,TRUE,3,2022,
50.89272873,29.71445994,22190,TRUE,8,2023,
50.11204989,37.11658169,22159,TRUE,9,2023,
50.56789272,30.10125,22158,TRUE,10,2023,
50.59550463,30.21248678,22156,TRUE,3,2022,
50.72932501,30.24052,22143,TRUE,7,2022,
49.31407146,37.85816,22135,TRUE,6,2022,
50.58564295,30.21291494,22129,TRUE,3,2023,
50.49687795,31.25268326,22126,TRUE,3,2022,
49.03157257,37.11042,22117,TRUE,4,2022,
48.9630041,30.21973947,22094,TRUE,9,2022,
48.59642406,31.56663279,22080,TRUE,8,2023,
48.67283446,31.63458486,22078,TRUE,9,2023,
50.29306776,36.9373,22075,TRUE,3,2023,
48.76037556,31.62478913,22073,TRUE,4,2022,
48.73569111,31.58813112,22072,TRUE,9,2022,
50.44746128,30.22674,22051,TRUE,4,2023,
50.67568578,30.06642,22050,TRUE,5,2023,
50.93841904,29.90822,22039,TRUE,7,2022,
50.64550507,29.9201,22028,TRUE,3,2023,
50.21168594,36.74551832,22019,TRUE,2,2022,
50.20103876,36.73275414,22017,FALSE,7,2022,
